C00075820|01132017|250|18|8734
C00075820|01252017|250|15|302830
C00075820|01012017|174|2|347
C00075820|01062017|250|8|36825
C00075820|01082017|50|9|893
C00075820|01072017|100|5|800
C00075820|01142017|375|2|750
C00075820|01152017|143|2|285
C00337626|01132017|208|15|2964
C00337626|01312017|138|52|8795
C00337626|01102017|214|2|428
C00025254|01202017|250|1|250
C00025254|01122017|250|3|1000
C00025254|01292017|250|1|250
C00025254|01242017|250|1|250
C00025254|01312017|375|2|750
C00025254|01112017|250|1|250
C00025254|01232017|250|1|250
C00025254|01262017|500|1|500
C00025254|01142017|250|1|250
C00025254|01192017|250|1|250
C00025254|01102017|300|1|300
C00039040|01312017|416|6|2380
C00303024|01312017|384|33|11012
C00303024|01262017|5000|2|10000
C00265603|01102017|350|1|350
C00459289|01202017|192|1|192
C00619601|01122017|1000|1|1000
C00199703|01202017|200|8|1809
C00365072|01272017|115|32|4451
C00619601|01082017|500|1|500
C00619601|01112017|3000|1|3000
C00003418|01202017|250|245|70689
C00003418|01232017|250|573|320061
C00410068|01242017|500|6|11475
C00410068|01032017|2500|2|5000
C00410068|01072017|300|1|300
C00410068|01312017|351|2|701
C00410068|01012017|2625|2|5250
C00410068|01042017|2000|2|4000
C00410068|01102017|500|1|500
C00018028|01032017|5000|1|5000
C00575449|01112017|2700|4|11506
C00003418|01172017|275|545|309072
C00003418|01192017|313|34|40240
C00003418|01102017|250|455|334644
C00003418|01122017|250|184|365390
C00003418|01312017|210|367|137751
C00003418|01062017|255|98|283053
C00577981|01032017|2500|2|5000
C00450692|01272017|192|10|1803
C00450692|01062017|192|3|1384
C00450692|01312017|192|5|960
C00450692|01182017|2630|2|5260
C00450692|01172017|408|2|816
C00450692|01232017|5000|1|5000
C00450692|01032017|5000|2|10000
C00003418|01132017|250|175|155225
C00003418|01092017|250|428|361475
C00003418|01242017|250|562|286765
C00003418|01252017|250|82|52123
C00003418|01112017|250|230|159946
C00320101|01312017|260|2|520
C00075994|01202017|169|2|338
C00546234|01162017|295|1|295
C00546234|01172017|2000|3|7500
C00546234|01182017|2000|6|13117
C00546234|01192017|2500|5|10270
C00546234|01112017|300|5|1600
C00546234|01092017|416|1|416
C00546234|01102017|300|1|300
C00546234|01122017|1148|2|2295
C00546234|01132017|292|3|800
C00546234|01152017|1150|2|2300
C00546234|01202017|1700|1|1700
C00546234|01212017|2000|1|2000
C00546234|01232017|2000|5|6583
C00546234|01242017|408|2|816
C00546234|01262017|3500|1|3500
C00546234|01272017|398|2|795
C00546234|01282017|525|2|1050
C00546234|01292017|2750|2|5500
C00546234|01302017|1500|7|12002
C00546234|01312017|270|9|2422
C00546234|01252017|5000|1|5000
C00068692|01312017|416|42|16594
C00003418|01182017|250|158|55743
C00402669|01202017|307|12|3629
C00003418|01302017|250|400|126335
C00264689|02122017|50|1|50
C00264689|02172017|250|1|250
C00003418|01262017|250|200|86006
C00003418|01042017|250|241|188100
C00277541|01152017|250|3|730
C00277541|01162017|160|1|160
C00277541|01122017|500|5|2975
C00277541|01172017|250|1|250
C00277541|01302017|235|1|235
C00277541|01252017|250|1|250
C00277541|01202017|400|3|1600
C00277541|01312017|200|2|400
C00277541|01042017|225|2|450
C00277541|01262017|500|1|500
C00277541|01132017|238|2|475
C00277541|01012017|250|1|250
C00277541|01102017|250|1|250
C00277541|01272017|2500|1|2500
C00277541|01292017|208|2|416
C00277541|01082017|100|1|100
C00277541|01182017|250|1|250
C00277541|01192017|250|1|250
C00040220|01192017|625|4|2500
C00040220|01202017|250|5|1890
C00040220|01262017|250|1|250
C00040220|01302017|250|1|250
C00040220|01032017|10000|1|10000
C00040220|01092017|250|1|250
C00040220|01102017|250|1|250
C00040220|01132017|553|2|1105
C00372979|01252017|250|2|500
C00458257|01042017|500|12|8150
C00458257|01262017|5000|1|5000
C00010033|01302017|500|1|500
C00010033|01252017|500|1|500
C00003418|01032017|250|213|82161
C00214304|01312017|335|2|670
C00042622|01202017|10000|1|10000
C00042622|01252017|250|1|250
C00042622|01242017|2750|2|5500
C00042622|01232017|250|1|250
C00039552|01312017|320|3|934
C00079541|01262017|250|1|250
C00342907|01132017|232|4|931
C00342907|01312017|1|2|2
C00079541|01102017|500|1|500
C00079541|01202017|300|1|300
C00079541|01122017|1500|1|1500
C00342907|01062017|206|1|206
C00248716|01202017|134|69|10260
C00248716|01272017|2000|1|2000
C00248716|01192017|3000|2|6000
C00248716|01062017|105|2|210
C00248716|01262017|5000|1|5000
C00248716|01312017|250|1|250
C00532705|01312017|300000|1|300000
C00332221|01252017|163|2|325
C00547349|01012017|300|4|1850
C00547349|01202017|500|1|500
C00547349|01272017|750|1|750
C00207258|01312017|416|2|832
C00529909|01272017|192|4|680
C00529909|01132017|1000|1|1000
C00253260|01272017|100|1|100
C00253260|01122017|40|12|1140
C00253260|01072017|373|10|3483
C00253260|01022017|400|1|400
C00253260|01042017|400|3|1800
C00253260|01112017|400|4|1600
C00253260|01012017|400|1|400
C00253260|01032017|400|4|1600
C00253260|01062017|600|3|1500
C00253260|01222017|100|2|200
C00253260|01052017|400|1|400
C00253260|01312017|5000|1|5000
C00003418|01272017|245|143|67910
C00300731|01092017|500|1|500
C00342857|01022017|250|1|250
C00003418|01052017|1000|56|186843
C00393728|01252017|2000|1|2000
C00264770|01272017|500|1|500
C00264770|01302017|208|1|208
C00264770|01312017|400|1|400
C00264770|01152017|208|1|208
C00264770|01202017|375|2|750
C00264770|01222017|375|2|750
C00264770|01232017|500|2|1000
C00264770|01242017|500|1|500
C00279455|01312017|208|15|2729
C00279455|01152017|208|7|1456
C00005462|01302017|250|4|1000
C00432765|01032017|1000|1|1000
C00545558|01202017|104|2|208
C00105338|01312017|415|1|415
C00111567|02282017|62|1|62
C00250753|02152017|5000|1|5000
C00250753|02282017|5000|1|5000
C00250753|02242017|365|1|365
C00250753|02222017|5000|1|5000
C00250753|02162017|365|1|365
C00250753|02272017|365|1|365
C00020818|02242017|216|1|216
C00020818|02232017|4600|2|9200
C00020818|02042017|255|4|2260
C00020818|02062017|216|1|216
C00020818|02132017|1000|1|1000
C00020818|02172017|2500|1|2500
C00247403|02272017|250|6|1650
C00247403|02022017|1000|1|1000
C00247403|02192017|188|2|375
C00247403|02082017|286|1|286
C00247403|02072017|1025|2|2050
C00247403|02162017|250|1|250
C00247403|02282017|350|3|1725
C00247403|02212017|250|1|250
C00247403|02202017|5400|3|11050
C00247403|02262017|250|1|250
C00247403|02092017|225|1|225
C00247403|02152017|250|1|250
C00247403|02052017|250|1|250
C00247403|02172017|500|3|5750
C00247403|02142017|275|2|550
C00314617|01032017|400|2|800
C00314617|01092017|2000|1|2000
C00314617|01102017|400|1|400
C00300418|02282017|200|18|11074
C00484584|02062017|101|9|1225
C00484584|02212017|101|10|1285
C00028787|02102017|500|23|11825
C00028787|02212017|300|1|300
C00028787|02142017|350|2|700
C00028787|02222017|975|2|1950
C00028787|02272017|50|1|50
C00028787|02282017|145|3|653
C00028787|02062017|100|15|4400
C00028787|02072017|125|18|9485
C00028787|02082017|500|36|20360
C00028787|02092017|245|32|18720
C00114694|02142017|208|8|1412
C00114694|02272017|208|9|1474
C00114694|02162017|5000|2|10000
C00496752|02282017|305|12|3540
C00027359|02062017|114|2|227
C00207308|02012017|250|2|500
C00214304|02282017|190|7|1530
C00034157|02152017|104|28|3937
C00034157|02282017|104|28|3937
C00034157|02012017|238|96|26801
C00145623|02132017|1500|9|22500
C00145623|02172017|2250|2|4500
C00270934|02272017|800|2|1600
C00270934|02222017|1500|1|1500
C00270934|02012017|1500|1|1500
C00270934|02232017|2500|3|6500
C00270934|02082017|2000|2|4000
C00270934|02152017|1500|1|1500
C00270934|02212017|113|2|225
C00270934|02062017|1500|2|3000
C00145623|02012017|1500|2|3000
C00270934|02172017|1500|1|1500
C00270934|02132017|5125|2|10250
C00278275|03072017|424|5|2594
C00147231|02282017|400|12|4471
C00340083|02062017|5000|1|5000
C00340083|02102017|5000|1|5000
C00048702|02212017|183|8|1843
C00507392|02282017|179|12|2576
C00531632|02232017|5000|1|5000
C00548792|02272017|5000|1|5000
C00064774|02282017|154|196|40129
C00478099|02032017|1000|1|1000
C00478099|02282017|250|28|7573
C00004606|02212017|250|1|250
C00142489|02242017|150|1|150
C00119776|02282017|126|10|1490
C00087478|02182017|89|2|178
C00087478|02042017|89|2|178
C00153031|02032017|300|1|300
C00153031|02062017|500|1|500
C00153031|02202017|1000|1|1000
C00153031|02282017|1000|1|1000
C00040584|02152017|156|2|312
C00040584|02282017|156|2|312
C00482372|02242017|200|3|450
C00629055|02032017|600|1|600
C00377002|02012017|200|1|200
C00482372|02142017|15|2|30
C00482372|02282017|275|2|550
C00482372|02212017|350|3|1000
C00482372|02192017|200|1|200
C00482372|02222017|350|1|350
C00227744|02282017|500|909|483850
C00227744|02022017|750|1|750
C00227744|02012017|750|2|1500
C00227744|02032017|375|1|375
C00227744|02072017|250|1|250
C00227744|02132017|500|1|500
C00227744|02172017|525|2|1050
C00227744|02212017|500|3|1750
C00165159|02152017|2500|1|2500
C00165159|02282017|1000|1|1000
C00227744|02222017|500|3|1550
C00113803|02182017|625|2|1250
C00113803|02222017|1000|3|2250
C00113803|02232017|1000|1|1000
C00113803|02242017|750|2|1500
C00113803|02262017|500|1|500
C00113803|02272017|375|2|750
C00113803|02282017|500|12|6390
C00113803|02202017|1000|2|2000
C00113803|02062017|250|1|250
C00113803|02132017|500|1|500
C00113803|02142017|500|1|500
C00113803|02092017|1000|1|1000
C00113803|02162017|250|1|250
C00113803|02172017|550|2|1100
C00478404|02282017|125|27|4734
C00003160|02272017|181|4|762
C00227744|02272017|750|3|2500
C00363770|02202017|5000|2|10000
C00342766|02282017|150|24|4999
C00406124|01192017|300|3|1200
C00406124|01232017|900|2|1800
C00406124|01172017|1200|1|1200
C00406124|01242017|300|1|300
C00406124|01262017|300|1|300
C00406124|01182017|450|2|900
C00406124|01312017|600|1|600
C00075994|02172017|100|11|1095
C00075994|02032017|100|10|1040
C00219642|01112017|5000|6|25500
C00219642|01122017|750|1|750
C00219642|01242017|5000|3|15000
C00219642|01192017|1000|3|6600
C00219642|01312017|296|10|3224
C00197749|02242017|234|12|3272
C00075473|02282017|171|16|3095
C00279331|02282017|185|29|6046
C00219642|02282017|416|116|47806
C00219642|02162017|5000|1|5000
C00219642|02232017|400|2|800
C00219642|02092017|5000|1|5000
C00041061|02242017|250|8|2250
C00041061|02152017|250|3|750
C00542027|02142017|2000|1|2000
C00542027|02272017|1500|1|1500
C00600700|01242017|250|7|2500
C00600700|01262017|500|1|500
C00600700|01302017|500|1|500
C00600700|01312017|300|1|300
C00600700|02072017|500|1|500
C00600700|02092017|250|1|250
C00600700|02102017|500|1|500
C00600700|03022017|250|1|250
C00625996|02092017|3|1|3
C00625996|02082017|25|3|550
C00625996|02222017|100|7|825
C00625996|02112017|800|3|1628
C00625996|02182017|100|1|100
C00625996|02282017|100|1|100
C00625996|02202017|3|1|3
C00625996|02032017|100|3|225
C00625996|02272017|64|2|127
C00625996|02062017|300|1|300
C00625996|02042017|27|1|27
C00625996|02072017|63|2|125
C00625996|02102017|250|1|250
C00387753|02282017|260|7|2074
C00373217|02282017|175|2|350
C00131607|02072017|400|2|800
C00373217|02152017|1300|1|1300
C00131607|02232017|630|1|630
C00131607|02162017|250|1|250
C00131607|02032017|3000|1|3000
C00581199|01122017|15|1|15
C00581199|01282017|35|1|35
C00581199|01202017|26|2|52
C00581199|01052017|15|1|15
C00581199|01192017|15|1|15
C00581199|01262017|15|1|15
C00581199|01062017|27|1|27
C00581199|01132017|27|1|27
C00581199|01302017|27|1|27
C00455733|02272017|230|1|230
C00163048|01192017|135|2|269
C00163048|01272017|199|4|1097
C00623538|02272017|5329|1|5329
C00163048|01232017|150|2|299
C00163048|01112017|350|4|1749
C00163048|01222017|20|1|20
C00369090|02172017|384|9|2588
C00369090|02072017|4800|1|4800
C00369090|02162017|5000|2|10000
C00374066|02102017|100|1|100
C00374066|02242017|200|3|650
C00374066|02162017|200|1|200
C00004473|02212017|365|19|5730
C00004473|02282017|410|12|6145
C00004473|02152017|365|58|24095
C00004473|02062017|365|9|3285
C00383307|01312017|416|1|416
C00377044|02282017|156|2|311
C00242271|02282017|200|14|3374
C00423442|02282017|300|13|3876
C00000422|02282017|500|11|9000
C00000422|02272017|1000|28|24690
C00000422|02032017|500|18|11958
C00000422|02062017|41|1|41
C00000422|02102017|500|9|8281
C00000422|02162017|208|38|7196
C00000422|02172017|500|7|5600
C00000422|02232017|500|3|1250
C00000422|02012017|100|1|100
C00128918|02242017|77|68|8089
C00128918|02102017|77|68|8089
C00586859|02212017|115|3|355
C00586859|02222017|2500|1|2500
C00389585|02282017|115|1|115
C00114090|01132017|400|24|11370
C00398271|02282017|115|1|115
C00577072|01132017|208|5|1040
C00577072|01312017|208|5|936
C00592436|02212017|1541|1|1541
C00618736|01112017|700|1|700
C00618736|01162017|500|1|500
C00618736|01212017|263|2|525
C00618736|01132017|25|1|25
C00618736|01032017|250|1|250
C00618736|01172017|25|1|25
C00580563|01172017|363|2|725
C00580563|01092017|2500|1|2500
C00580563|01242017|250|1|250
C00580563|01102017|400|1|400
C00580563|01182017|500|1|500
C00212308|01312017|232|3|856
C00113019|02172017|5000|3|15000
C00113019|02272017|5000|1|5000
C00570986|11162015|2543|1|2543
C00570986|11242015|3436|1|3436
C00024869|02172017|166|220|56990
C00570457|02142017|2425|5|8500
C00570457|01252017|2700|4|10800
C00570457|01122017|2500|1|2500
C00570457|01022017|500|1|500
C00570457|02242017|1850|2|3700
C00570457|02042017|250|1|250
C00392134|02282017|500|5|2250
C00107771|01312017|250|31|10015
C00143560|01032017|1000|1|1000
C00143560|01202017|250|2|500
C00143560|01222017|250|1|250
C00143560|01302017|250|1|250
C00570457|02012017|2600|2|5200
C00570457|01062017|250|1|250
C00570457|02062017|1000|1|1000
C00110478|02172017|102|14|1629
C00110478|02282017|100|15|1691
C00110478|02222017|60|1|60
C00325811|02282017|192|26|6363
C00437566|02162017|75|6|445
C00437566|02022017|75|4|325
C00119008|02282017|200|25|6343
C00438754|02032017|100|41|5077
C00438754|02172017|80|59|6011
C00370122|02102017|500|1|500
C00089342|02242017|166|28|5902
C00200139|02172017|384|2|768
C00200139|02272017|500|1|500
C00044776|02082017|200|4|850
C00044776|02012017|180|15|9005
C00044776|02272017|250|10|13550
C00044776|02062017|375|2|750
C00044776|02152017|150|9|5165
C00044776|02142017|1000|3|2075
C00044776|02222017|625|2|1250
C00044776|02282017|125|2|250
C00044776|02162017|2500|1|2500
C00177436|02282017|230|29|7634
C00194126|02282017|377|4|1418
C00628289|02232017|3480|1|3480
C00075291|02282017|154|4|585
C00430884|02272017|1000|5|8750
C00430884|02282017|375|2|750
C00435321|02282017|79|77|6565
C00435321|02152017|81|57|5390
C00041038|02282017|200|2|400
C00436899|02282017|132|6|835
C00275529|02022017|600|1|600
C00275529|02142017|1361|1|1361
C00275529|02282017|110|8|906
C00374298|01132017|300|5|1650
C00428110|02092017|167|16|2746
C00493940|02282017|5000|1|5000
C00457242|02282017|208|26|5320
C00275529|02202017|2677|1|2677
C00409227|02282017|120|7|920
C00282566|02282017|135|2|270
C00421230|02282017|190|19|4626
C00393173|02282017|209|24|9283
C00390351|02242017|150|18|3516
C00417063|02082017|500|8|4550
C00417063|02102017|1000|3|2128
C00417063|02222017|60|1|60
C00417063|02242017|49|2|97
C00208983|02232017|108|7|1172
C00417063|02012017|3650|1|3650
C00383992|02172017|360|7|2076
C00388983|02282017|140|7|1130
C00469205|02282017|300|137|119020
C00469205|02272017|1000|1|1000
C00381954|02172017|127|138|19702
C00381954|02032017|168|2|335
C00469205|02152017|145|31|13716
C00469205|02072017|1000|1|1000
C00469205|02062017|1000|3|6500
C00469205|02102017|200|1|200
C00469205|02142017|750|2|1500
C00469205|02212017|650|2|1300
C00469205|02232017|1000|1|1000
C00469205|02252017|500|1|500
C00340455|02282017|119|40|4937
C00141218|02282017|169|331|63977
C00366468|02242017|300|13|8257
C00101410|02282017|250|15|3999
C00283135|02282017|150|60|9310
C00283135|02132017|400|19|14825
C00283135|02142017|365|8|3405
C00283135|02232017|85|15|2677
C00283135|02012017|300|1|300
C00283135|02032017|168|2|335
C00283135|02052017|245|2|490
C00283135|02082017|625|4|2400
C00283135|02092017|128|6|1442
C00283135|02112017|515|2|1030
C00283135|02102017|600|3|2100
C00283135|02152017|433|8|3680
C00283135|02162017|365|10|9335
C00283135|02212017|1572|1|1572
C00283135|02182017|74|2|148
C00283135|02192017|85|1|85
C00283135|02202017|15|1|15
C00283135|02222017|58|4|315
C00283135|02122017|2563|2|5125
C00283135|02252017|225|4|980
C00283135|02242017|30|1|30
C00283135|02262017|85|3|212
C00283135|02272017|106|4|607
C00325092|02282017|112|135|20435
C00040253|02172017|58|71|5530
C00040253|02032017|107|22|2682
C00149104|02282017|104|14|1844
C00149104|02152017|104|14|1844
C00149104|02022017|1250|1|1250
C00149104|02052017|1250|1|1250
C00149104|02212017|2500|1|2500
C00149104|02012017|250|1|250
C00239848|02072017|208|2|416
C00239848|02152017|208|23|18391
C00239848|02282017|208|21|8000
C00239848|02012017|1000|13|20750
C00239848|02272017|2500|1|2500
C00239848|02062017|375|2|750
C00239848|02022017|500|1|500
C00239848|02132017|500|1|500
C00239848|02142017|1000|1|1000
C00117424|02282017|140|23|4986
C00573253|02152017|250|1|250
C00573253|02022017|900|1|900
C00023838|02282017|60|6|560
C00023838|02062017|1000|3|2250
C00023838|02012017|1375|2|2750
C00023838|02162017|500|1|500
C00023838|02022017|250|2|500
C00023838|02032017|250|1|250
C00023838|02212017|500|2|1000
C00023838|02222017|105|1|105
C00023838|02142017|250|1|250
C00023838|02072017|1000|1|1000
C00023838|02102017|100|1|100
C00007070|02282017|250|19|5655
C00406215|02012017|416|4|1664
C00406215|02032017|192|21|3189
C00406215|02172017|143|24|3359
C00127258|02282017|192|3|499
C00575910|03152017|2700|2|5400
C00096842|02102017|155|78|15054
C00096842|02112017|165|2|329
C00096842|02092017|137|1|137
C00060103|02282017|208|67|10425
C00060103|02152017|208|54|9688
C00009282|02282017|89|201|24493
C00009282|02152017|151|143|20864
C00144766|02022017|5000|3|12500
C00144766|02222017|5000|14|70000
C00144766|02282017|5000|11|52500
C00144766|02172017|500|1|500
C00144766|02072017|5000|3|11000
C00009282|02062017|5000|3|12000
C00009282|02222017|107|2|213
C00468801|02062017|348|2|695
C00093054|02232017|96|60|7155
C00093054|02092017|100|55|7088
C00366559|02282017|211|24|5999
C00383307|02282017|416|1|416
C00376376|02032017|128|56|13109
C00376376|02172017|80|86|9902
C00376376|02242017|3750|2|7500
C00167213|02032017|712|2|1424
C00167213|02242017|125|4|1775
C00167213|02132017|424|3|4449
C00167213|02092017|318|2|636
C00167213|02162017|750|2|1500
C00167213|02222017|200|3|1210
C00167213|02062017|65|1|65
C00413856|02282017|155|8|1343
C00003855|02072017|500|3|5750
C00003855|02082017|1750|2|3500
C00003855|02102017|2500|1|2500
C00003855|02122017|500|1|500
C00003855|02132017|1250|2|2500
C00003855|02162017|1500|1|1500
C00003855|02212017|5000|2|10000
C00003855|02222017|1500|4|8210
C00003855|02232017|1500|1|1500
C00003855|02242017|1500|5|13500
C00003855|02262017|5000|1|5000
C00003855|02272017|1500|5|7500
C00003855|02062017|1375|2|2750
C00364778|02152017|85|32|3099
C00364778|02282017|85|33|3154
C00489302|02282017|1500|1|1500
C00051979|02282017|133|191|31007
C00051979|02142017|1430|1|1430
C00035691|02262017|85|40|4465
C00035691|02132017|125|37|5120
C00035691|02092017|5000|1|5000
C00339499|02282017|91|8|853
C00339499|02152017|100|7|797
C00339499|02242017|53|1|53
C00043489|02282017|60|5|305
C00385989|02282017|194|13|2667
C00336057|02282017|120|19|3515
C00224717|02172017|225|27|7475
C00224717|02142017|225|27|6035
C00224717|02052017|300|17|5110
C00224717|02122017|220|21|6140
C00224717|02282017|150|27|5285
C00224717|02032017|275|26|7950
C00224717|02072017|220|23|4985
C00224717|02102017|300|24|7670
C00224717|02192017|228|20|5945
C00224717|02212017|225|43|9485
C00224717|02262017|250|19|5830
C00224717|02242017|325|26|8410
C00000729|02232017|250|1|250
C00000729|02012017|1000|1|1000
C00000729|02172017|625|2|1250
C00000729|02102017|250|3|750
C00000729|02212017|500|1|500
C00346361|02282017|150|11|1921
C00551184|02172017|144|14|1980
C00551184|02222017|2500|1|2500
C00551184|02032017|192|13|1920
C00299750|02282017|200|1|200
C00399063|02282017|307|2|614
C00000729|02142017|50|1|50
C00551184|02152017|5000|1|5000
C00449165|02282017|120|5|855
C00257329|02282017|250|19|5819
C00151175|02282017|119|114|15608
C00197228|02242017|100|78|8422
C00197228|02102017|100|65|7592
C00197228|02232017|1300|1|1300
C00424838|02242017|55|73|4205
C00424838|02102017|75|1|75
C00339655|02282017|100|168|19048
C00339655|02152017|100|140|14520
C00397455|02032017|115|4|537
C00397455|02172017|115|4|537
C00167759|02282017|270|43|11250
C00073155|02282017|180|12|2559
C00030676|02282017|416|30|9841
C00030676|02272017|5000|1|5000
C00004994|02162017|250|3|1500
C00004994|02232017|250|1|250
C00101766|02282017|167|40|7213
C00101766|02152017|167|40|7213
C00101766|02232017|5000|1|5000
C00033977|02282017|200|1|200
C00507962|02282017|204|12|2854
C00507962|02172017|100|2|200
C00010470|02282017|176|422|88764
C00629360|01182017|1588|18|27000
C00422501|02132017|308|2|616
C00111559|02282017|208|18|3774
C00576710|03102017|2988|2|5976
C00024752|02242017|150|9|1865
C00024752|02282017|3500|2|7000
C00254656|02022017|500|11|17790
C00254656|02152017|541|6|11025
C00254656|02102017|400|9|5451
C00254656|02172017|2741|2|5482
C00099234|02282017|100|7|825
C00363317|02212017|500|1|500
C00010421|02272017|500|34|34568
C00010421|02282017|500|11|8000
C00010421|02012017|500|20|17867
C00010421|02212017|250|17|8023
C00010421|02132017|500|21|16233
C00250399|02282017|1000|3|4000
C00250399|02132017|5000|1|5000
C00250399|02212017|5000|1|5000
C00250399|02242017|5000|1|5000
C00250399|02272017|250|1|250
C00010421|02022017|208|1|208
C00010421|02032017|1000|17|24916
C00010421|02142017|2750|3|6750
C00010421|02202017|750|6|5725
C00010421|02082017|500|13|13126
C00010421|02092017|500|10|7120
C00010421|02072017|1000|8|9500
C00010421|02062017|1000|19|16301
C00215558|02102017|80|1|80
C00215558|02242017|80|1|80
C00068528|02282017|175|73|16694
C00039016|02282017|200|5|1100
C00011643|02022017|300|1|300
C00147173|02282017|576|19|21772
C00147173|02142017|1000|1|1000
C00147173|02152017|3000|2|6000
C00147173|02212017|5000|5|25000
C00401299|02252017|230|9|2088
C00243659|02012017|103|15|2110
C00243659|02062017|108|11|1269
C00066472|02282017|120|20|3900
C00066472|02212017|1500|5|13450
C00066472|02152017|127|7|5781
C00066472|02172017|825|4|5217
C00066472|02102017|500|1|500
C00066472|02242017|500|1|500
C00066472|02132017|100|1|100
C00066472|02272017|500|1|500
C00066472|02022017|150|1|150
C00546903|02282017|150|1|150
C00162735|02132017|5000|2|10000
C00162735|02222017|5000|1|5000
C00024968|02242017|168|5|1000
C00024968|02012017|166|3|832
C00024968|02252017|166|4|998
C00024968|02022017|167|4|1499
C00024968|02262017|166|2|332
C00024968|02282017|200|11|2657
C00024968|02102017|375|6|3681
C00024968|02212017|250|5|1277
C00024968|02032017|300|10|3096
C00024968|02042017|500|5|1950
C00024968|02062017|1250|2|2500
C00024968|02072017|750|2|1500
C00024968|02082017|200|2|400
C00024968|02112017|183|2|366
C00024968|02122017|168|4|751
C00024968|02132017|1000|9|6916
C00024968|02152017|500|3|1365
C00024968|02142017|127|1|127
C00024968|02092017|500|3|1666
C00024968|02162017|250|5|1682
C00024968|02172017|100|3|307
C00024968|02182017|225|4|1116
C00024968|02192017|250|3|916
C00024968|02202017|250|1|250
C00024968|02222017|166|1|166
C00024968|02232017|166|3|502
C00466813|02012017|5000|4|20000
C00466813|02072017|5000|2|10000
C00466813|02082017|5000|1|5000
C00466813|02102017|5000|2|10000
C00466813|02112017|5000|1|5000
C00466813|02212017|5000|1|5000
C00466813|02222017|5000|1|5000
C00545780|02282017|97|9|821
C00389981|01102017|500|1|500
C00389981|01192017|500|1|500
C00389981|02102017|250|3|1000
C00389981|02142017|1000|1|1000
C00399386|02242017|200|5|1050
C00194555|02222017|300|1|300
C00420950|02282017|150|14|2326
C00214072|02282017|250|1|250
C00127779|02032017|192|47|7500
C00127779|02172017|115|51|7739
C00493304|02172017|115|26|3120
C00493304|02032017|115|24|2945
C00493304|02092017|1000|2|2000
C00300863|02242017|135|2|270
C00452383|02012017|200|1|200
C00063164|02152017|85|6|1402
C00063164|02282017|83|5|402
C00063164|02072017|375|2|750
C00063164|02022017|750|8|8400
C00063164|02082017|1000|1|1000
C00145037|02282017|150|6|890
C00012468|02282017|100|59|6722
C00012468|02152017|114|43|5483
C00012468|02172017|121|1|121
C00012468|02242017|51|3|201
C00012468|02032017|163|2|326
C00012468|02102017|100|1|100
C00344663|02282017|200|5|1132
C00344325|02232017|200|3|600
C00344325|02252017|100|1|100
C00344325|02282017|100|4|480
C00502518|02282017|218|7|2118
C00108209|02282017|179|128|29437
C00108209|02152017|5000|2|10000
C00108209|02072017|5000|1|5000
C00397893|02152017|100|1|100
C00397893|02282017|100|1|100
C00262295|02282017|400|10|6354
C00095109|02282017|200|8|1860
C00106740|02242017|76|17|1836
C00106740|02102017|106|14|1665
C00325324|02282017|83|3|236
C00325324|02032017|750|2|1500
C00325324|02062017|500|1|500
C00325324|02152017|83|3|236
C00325324|02172017|500|1|500
C00403881|02262017|250|3|750
C00403881|02202017|1750|2|3500
C00403881|02242017|500|8|6000
C00403881|02062017|500|2|1000
C00403881|02282017|375|10|4750
C00403881|02192017|400|2|800
C00403881|02162017|1000|5|4250
C00403881|02232017|2500|1|2500
C00403881|02092017|1000|1|1000
C00403881|02252017|250|2|500
C00403881|02272017|250|1|250
C00403881|02172017|625|2|1250
C00403881|02052017|1000|1|1000
C00302687|02272017|181|1|181
C00496018|02202017|1000|3|4700
C00496018|02232017|2000|11|19000
C00501106|02282017|185|17|3416
C00071365|02062017|2020|1|2020
C00083535|02282017|156|113|21741
C00033555|02092017|96|1|96
C00033555|02162017|96|1|96
C00033555|02232017|96|1|96
C00033555|02022017|96|1|96
C00287003|02282017|180|16|2834
C00100404|02242017|300|1|300
C00100404|02282017|180|1|180
C00046474|02282017|210|114|27397
C00373837|02282017|160|4|640
C00619445|01102017|4147|1|4147
C00296822|02282017|148|12|1967
C00574921|02152017|74|66|5092
C00574921|02282017|133|87|26155
C00084871|02282017|192|12|2839
C00250407|02282017|210|19|4657
C00219444|02072017|100|23|2829
C00311308|02282017|162|6|1433
C00311308|02232017|3000|3|9000
C00311308|02152017|100|1|100
C00371948|02282017|356|5|1507
C00371948|02152017|154|1|154
C00035519|02282017|192|60|11424
C00186064|02282017|192|31|7357
C00575340|02282017|129|71|12120
C00484592|02092017|36|2|72
C00484592|02012017|21|1|21
C00484592|02102017|25|1|25
C00484592|02072017|83|1|83
C00391086|02032017|93|3|276
C00391086|02172017|89|5|435
C00379768|02022017|145|96|12661
C00379768|02162017|145|96|12661
C00583336|02282017|204|6|1366
C00338087|02172017|94|24|3150
C00338087|02032017|100|18|2291
C00338087|02082017|5000|1|5000
C00338087|02062017|5000|1|5000
C00426775|02162017|70|35|2664
C00426775|02232017|75|105|8967
C00426775|02092017|77|62|8883
C00426775|02082017|1690|2|3380
C00426775|02152017|1100|1|1100
C00426775|02022017|76|22|2715
C00550988|02152017|79|5|425
C00396671|02162017|500|1|500
C00550988|02282017|70|7|543
C00001388|02282017|326|51|18663
C00244863|02222017|1000|3|2900
C00244863|02142017|600|3|2600
C00008086|02082017|500|3|10750
